nome_coluna;chave;valor
cboa_ocup_2022;422315;Operador de Telemarketing Receptivo
cboa_ocup_2022;422320;Operador de Telemarketing Tecnico
cboa_ocup_2022;423105;Despachante Documentalista
cboa_ocup_2022;423110;Despachante de Trânsito
cboa_ocup_2022;424105;Entrevistador Censitario e de Pesquisas Amostrais
cboa_ocup_2022;424110;Entrevistador de Pesquisa de Opiniao e Midia
cboa_ocup_2022;424115;Entrevistador de Pesquisas de Mercado
cboa_ocup_2022;424120;Entrevistador de Precos
cboa_ocup_2022;424125;Escriturario  em  Estatistica
cboa_ocup_2022;424130;Entrevistador Social
cboa_ocup_2022;424205;Coordenador de Provas (Concurso, Avaliacao, Exame)
cboa_ocup_2022;424210;Aplicador de Provas (Concurso, Avaliacao,Exame)
cboa_ocup_2022;510105;Supervisor de Transportes
cboa_ocup_2022;510110;Administrador de Edificios
cboa_ocup_2022;510115;Supervisor de Andar
cboa_ocup_2022;510120;Chefe de Portaria de Hotel
cboa_ocup_2022;510125;Chefe de Cozinha
cboa_ocup_2022;510130;Chefe de Bar
cboa_ocup_2022;510135;Maître
cboa_ocup_2022;510205;Supervisor de Lavanderia
cboa_ocup_2022;510305;Supervisor de Bombeiros
cboa_ocup_2022;510310;Supervisor de Vigilantes
cboa_ocup_2022;511105;Comissario de Voo
cboa_ocup_2022;511110;Comissario de Trem
cboa_ocup_2022;511115;Taifeiro (Exceto Militares)
cboa_ocup_2022;511205;Fiscal de Transportes Coletivos (Exceto Trem)
cboa_ocup_2022;511210;Despachante de Transportes Coletivos (Exceto Trem)
cboa_ocup_2022;511215;Cobrador de Transportes Coletivos (Exceto Trem)
cboa_ocup_2022;511220;Bilheteiro (Estacoes de Metro, Ferroviarias e Assemelhadas)
cboa_ocup_2022;511405;Guia de Turismo
cboa_ocup_2022;511505;Condutor de Turismo de Aventura
cboa_ocup_2022;511510;Condutor de Turismo de Pesca
cboa_ocup_2022;512105;Empregado  Domestico  nos Servicos Gerais
cboa_ocup_2022;512110;Empregado Domestico  Arrumador
cboa_ocup_2022;512115;Empregado Domestico  Faxineiro
cboa_ocup_2022;512120;Empregado Domestico Diarista
cboa_ocup_2022;513105;Mordomo de Residencia
cboa_ocup_2022;513110;Mordomo de Hotelaria
cboa_ocup_2022;513115;Governanta de Hotelaria
cboa_ocup_2022;513205;Cozinheiro Geral
cboa_ocup_2022;513210;Cozinheiro do Servico Domestico
cboa_ocup_2022;513215;Cozinheiro Industrial
cboa_ocup_2022;513220;Cozinheiro de Hospital
cboa_ocup_2022;513225;Cozinheiro de Embarcacoes
cboa_ocup_2022;513305;Camareira de Teatro
cboa_ocup_2022;513310;Camareira de Televisao
cboa_ocup_2022;513315;Camareiro  de Hotel
cboa_ocup_2022;513320;Camareiro de Embarcacoes
cboa_ocup_2022;513325;Guarda-Roupeira de Cinema
cboa_ocup_2022;513405;Garcom
cboa_ocup_2022;513410;Garcom (Servicos de Vinhos)
cboa_ocup_2022;513415;Cumim
cboa_ocup_2022;513420;Barman
cboa_ocup_2022;513425;Copeiro
cboa_ocup_2022;513430;Copeiro de Hospital
cboa_ocup_2022;513435;Atendente de Lanchonete
cboa_ocup_2022;513440;Barista
cboa_ocup_2022;513505;Auxiliar nos Serviços de Alimentação
cboa_ocup_2022;513605;Churrasqueiro
cboa_ocup_2022;513610;Pizzaiolo
cboa_ocup_2022;513615;Sushiman
cboa_ocup_2022;514105;Ascensorista
cboa_ocup_2022;514110;Garagista
cboa_ocup_2022;514115;Sacristao
cboa_ocup_2022;514120;Zelador de Edificio
cboa_ocup_2022;514205;Coletor de Lixo Domiciliar
cboa_ocup_2022;514210;Faxineiro (Desativado em 01/2009)
cboa_ocup_2022;514215;Varredor de Rua
cboa_ocup_2022;514220;Limpador de Vidros (Desativado em 01/2009)
cboa_ocup_2022;514225;Trabalhador de Servicos de Limpeza e Conservacao de Areas Publicas
cboa_ocup_2022;514230;Coletor de Resíduos Sólidos de Serviços de Saúde
cboa_ocup_2022;514305;Limpador de Vidros (Desativado em 2010)
cboa_ocup_2022;514310;Auxiliar de Manutenção Predial
cboa_ocup_2022;514315;Limpador de Fachadas
cboa_ocup_2022;514320;Faxineiro (Desativado em 2010)
cboa_ocup_2022;514325;Trabalhador da Manutenção de Edificações
cboa_ocup_2022;514330;Limpador de Piscinas
cboa_ocup_2022;515105;Agente Comunitario de Saude
cboa_ocup_2022;515110;Atendente de Enfermagem
cboa_ocup_2022;515115;Parteira Leiga
cboa_ocup_2022;515120;Visitador Sanitario
cboa_ocup_2022;515125;Agente Indígena de Saúde
cboa_ocup_2022;515130;Agente Indígena de Saneamento
cboa_ocup_2022;515135;Socorrista (Exceto Médicos e Enfermeiros)
cboa_ocup_2022;515140;Agente de Combate as Endemias
cboa_ocup_2022;515205;Auxiliar de Banco de Sangue
cboa_ocup_2022;515210;Auxiliar de Farmacia de Manipulacao
cboa_ocup_2022;515215;Auxiliar de Laboratorio de Analises Clinicas
cboa_ocup_2022;515220;Auxiliar de Laboratorio de Imunobiologicos
cboa_ocup_2022;515225;Auxiliar de Producao Farmaceutica
cboa_ocup_2022;515305;Educador Social
cboa_ocup_2022;515310;Agente de Ação Social
cboa_ocup_2022;515315;Monitor de Dependente Químico
cboa_ocup_2022;515320;Conselheiro Tutelar
cboa_ocup_2022;515325;Socioeducador
cboa_ocup_2022;515330;Monitor de Ressocializacao Prisional
cboa_ocup_2022;516105;Barbeiro
cboa_ocup_2022;516110;Cabeleireiro
cboa_ocup_2022;516115;Esteticista (Desativado em 04/2011)
cboa_ocup_2022;516120;Manicure
cboa_ocup_2022;516125;Maquiador
cboa_ocup_2022;516130;Maquiador de Caracterizacao
cboa_ocup_2022;516135;Massagista
cboa_ocup_2022;516140;Pedicure
cboa_ocup_2022;516205;Baba
cboa_ocup_2022;516210;Cuidador de Idosos
cboa_ocup_2022;516215;Mae Social
cboa_ocup_2022;516220;Cuidador em Saúde
cboa_ocup_2022;516305;Lavadeiro, em Geral
cboa_ocup_2022;516310;Lavador de Roupas  a Maquina
cboa_ocup_2022;516315;Lavador de Artefatos de Tapecaria
cboa_ocup_2022;516320;Limpador a Seco, À Maquina
cboa_ocup_2022;516325;Passador de Roupas em Geral
cboa_ocup_2022;516330;Tingidor de Roupas
cboa_ocup_2022;516335;Conferente-Expedidor de Roupas (Lavanderias)
cboa_ocup_2022;516340;Atendente de Lavanderia
cboa_ocup_2022;516345;Auxiliar de Lavanderia
cboa_ocup_2022;516405;Lavador de Roupas
cboa_ocup_2022;516410;Limpador de Roupas a Seco, À Mao
cboa_ocup_2022;516415;Passador de Roupas, À Mao
cboa_ocup_2022;516505;Agente Funerario
cboa_ocup_2022;516605;Operador de Forno (Servicos Funerarios)
cboa_ocup_2022;516610;Sepultador
cboa_ocup_2022;516705;Astrologo
cboa_ocup_2022;516710;Numerologo
cboa_ocup_2022;516805;Esoterico
cboa_ocup_2022;516810;Paranormal
cboa_ocup_2022;517105;Bombeiro de Aerodromo
cboa_ocup_2022;517110;Bombeiro Civil
cboa_ocup_2022;517115;Salva-Vidas
cboa_ocup_2022;517205;Agente de Policia Federal
cboa_ocup_2022;517210;Policial Rodoviario Federal
cboa_ocup_2022;517215;Guarda-Civil Municipal
cboa_ocup_2022;517220;Agente de Transito
cboa_ocup_2022;517225;Policial Legislativo
cboa_ocup_2022;517305;Agente de Protecao de Aeroporto
cboa_ocup_2022;517310;Agente de Seguranca
cboa_ocup_2022;517315;Agente de Seguranca Penitenciaria
cboa_ocup_2022;517320;Vigia Florestal
cboa_ocup_2022;517325;Vigia Portuario
cboa_ocup_2022;517330;Vigilante
cboa_ocup_2022;517335;Guarda Portuário
cboa_ocup_2022;517405;Porteiro (Hotel)
cboa_ocup_2022;517410;Porteiro de Edificios
cboa_ocup_2022;517415;Porteiro de Locais de Diversao
cboa_ocup_2022;517420;Vigia
cboa_ocup_2022;517425;Fiscal de Loja
cboa_ocup_2022;519105;Ciclista Mensageiro
cboa_ocup_2022;519110;Motociclista no Transporte de Documentos e Pequenos Volumes
cboa_ocup_2022;519115;Mototaxista
cboa_ocup_2022;519205;Catador de Material Reciclavel
cboa_ocup_2022;519210;Selecionador de Material Reciclável
cboa_ocup_2022;519215;Operador de Prensa de Material Reciclável
cboa_ocup_2022;519305;Auxiliar de Veterinario
cboa_ocup_2022;519310;Esteticista de Animais Domesticos
cboa_ocup_2022;519315;Banhista de Animais Domesticos
cboa_ocup_2022;519320;Tosador de Animais Domesticos
cboa_ocup_2022;519805;Profissional do Sexo
cboa_ocup_2022;519905;Cartazeiro
cboa_ocup_2022;519910;Controlador de Pragas
cboa_ocup_2022;519915;Engraxate
cboa_ocup_2022;519920;Gandula
cboa_ocup_2022;519925;Guardador de Veiculos
cboa_ocup_2022;519930;Lavador de Garrafas, Vidros e Outros Utensilios
cboa_ocup_2022;519935;Lavador de Veiculos
cboa_ocup_2022;519940;Leiturista
cboa_ocup_2022;519945;Recepcionista de Casas de Espetaculos
cboa_ocup_2022;520105;Supervisor de Vendas de Servicos
cboa_ocup_2022;520110;Supervisor de Vendas Comercial
cboa_ocup_2022;521105;Vendedor em Comercio Atacadista
cboa_ocup_2022;521110;Vendedor de Comercio Varejista
cboa_ocup_2022;521115;Promotor de Vendas
cboa_ocup_2022;521120;Demonstrador de Mercadorias
cboa_ocup_2022;521125;Repositor de Mercadorias
cboa_ocup_2022;521130;Atendente de Farmacia - Balconista
cboa_ocup_2022;521135;Frentista
cboa_ocup_2022;521140;Atendente de Lojas e Mercados
cboa_ocup_2022;523105;Instalador de Cortinas e Persianas, Portas Sanfonadas e Boxe
cboa_ocup_2022;523110;Instalador de Som e Acessorios de Veiculos
cboa_ocup_2022;523115;Chaveiro
cboa_ocup_2022;524105;Vendedor em Domicilio
cboa_ocup_2022;524205;Feirante
cboa_ocup_2022;524210;Jornaleiro (Em Banca de Jornal)
cboa_ocup_2022;524215;Vendedor  Permissionario
cboa_ocup_2022;524305;Vendedor Ambulante
cboa_ocup_2022;524310;Pipoqueiro Ambulante
cboa_ocup_2022;611005;Produtor Agropecuario, em Geral
cboa_ocup_2022;612005;Produtor Agricola Polivalente
cboa_ocup_2022;612105;Produtor de Arroz
cboa_ocup_2022;612110;Produtor de Cana-De-Acucar
cboa_ocup_2022;612115;Produtor de Cereais de Inverno
cboa_ocup_2022;612120;Produtor de Gramineas Forrageiras
cboa_ocup_2022;612125;Produtor de Milho e Sorgo
cboa_ocup_2022;612205;Produtor de Algodao
cboa_ocup_2022;612210;Produtor de Curaua
cboa_ocup_2022;612215;Produtor de Juta
cboa_ocup_2022;612220;Produtor de Rami
cboa_ocup_2022;612225;Produtor de Sisal
cboa_ocup_2022;612305;Produtor na Olericultura de Legumes
cboa_ocup_2022;612310;Produtor na Olericultura de Raizes, Bulbos e Tuberculos
cboa_ocup_2022;612315;Produtor na Olericultura de Talos, Folhas e Flores
cboa_ocup_2022;612320;Produtor na Olericultura de Frutos e Sementes
cboa_ocup_2022;612405;Produtor de Flores de Corte
cboa_ocup_2022;612410;Produtor de Flores em Vaso
cboa_ocup_2022;612415;Produtor de Forracoes
cboa_ocup_2022;612420;Produtor de Plantas Ornamentais
cboa_ocup_2022;612505;Produtor de Arvores Frutiferas
cboa_ocup_2022;612510;Produtor de Especies Frutiferas Rasteiras
cboa_ocup_2022;612515;Produtor de Especies Frutiferas Trepadeiras
cboa_ocup_2022;612605;Cafeicultor
cboa_ocup_2022;612610;Produtor de Cacau
cboa_ocup_2022;612615;Produtor de Erva-Mate
cboa_ocup_2022;612620;Produtor de Fumo
cboa_ocup_2022;612625;Produtor de Guarana
cboa_ocup_2022;612705;Produtor da Cultura de Amendoim
cboa_ocup_2022;612710;Produtor da Cultura de Canola
cboa_ocup_2022;612715;Produtor da Cultura de Coco-Da-Baia
cboa_ocup_2022;612720;Produtor da Cultura de Dende
cboa_ocup_2022;612725;Produtor da Cultura de Girassol
cboa_ocup_2022;612730;Produtor da Cultura de Linho
cboa_ocup_2022;612735;Produtor da Cultura de Mamona
cboa_ocup_2022;612740;Produtor da Cultura de Soja
cboa_ocup_2022;612805;Produtor de Especiarias
cboa_ocup_2022;612810;Produtor de Plantas Aromaticas e Medicinais
cboa_ocup_2022;613005;Criador em Pecuaria Polivalente
cboa_ocup_2022;613010;Criador de Animais Domesticos
cboa_ocup_2022;613105;Criador de Asininos e Muares
cboa_ocup_2022;613110;Criador de Bovinos (Corte)
cboa_ocup_2022;613115;Criador de Bovinos (Leite)
cboa_ocup_2022;613120;Criador de Bubalinos (Corte)
cboa_ocup_2022;613125;Criador de Bubalinos (Leite)
cboa_ocup_2022;613130;Criador de Equinos
cboa_ocup_2022;613205;Criador de Caprinos
cboa_ocup_2022;613210;Criador de Ovinos
cboa_ocup_2022;613215;Criador de Suinos
cboa_ocup_2022;613305;Avicultor
cboa_ocup_2022;613310;Cunicultor
cboa_ocup_2022;613405;Apicultor
cboa_ocup_2022;613410;Criador de Animais Produtores de Veneno
cboa_ocup_2022;613415;Minhocultor
cboa_ocup_2022;613420;Sericultor
cboa_ocup_2022;620105;Supervisor de Exploracao Agricola
cboa_ocup_2022;620110;Supervisor de Exploracao Agropecuaria
cboa_ocup_2022;620115;Supervisor de Exploracao Pecuaria
cboa_ocup_2022;621005;Trabalhador Agropecuario em Geral
cboa_ocup_2022;622005;Caseiro (Agricultura)
cboa_ocup_2022;622010;Jardineiro
cboa_ocup_2022;622015;Trabalhador na Producao de Mudas e Sementes
cboa_ocup_2022;622020;Trabalhador Volante da Agricultura
cboa_ocup_2022;622105;Trabalhador da Cultura de Arroz
cboa_ocup_2022;622110;Trabalhador da Cultura de Cana-De-Acucar
cboa_ocup_2022;622115;Trabalhador da Cultura de Milho e Sorgo
cboa_ocup_2022;622120;Trabalhador da Cultura de Trigo, Aveia, Cevada e Triticale
cboa_ocup_2022;622205;Trabalhador da Cultura de Algodao
cboa_ocup_2022;622210;Trabalhador da Cultura de Sisal
cboa_ocup_2022;622215;Trabalhador da Cultura do Rami
cboa_ocup_2022;622305;Trabalhador na Olericultura (Frutos e Sementes)
cboa_ocup_2022;622310;Trabalhador na Olericultura (Legumes)
cboa_ocup_2022;622315;Trabalhador na Olericultura (Raizes, Bulbos e Tuberculos)
cboa_ocup_2022;622320;Trabalhador na Olericultura (Talos, Folhas e Flores)
cboa_ocup_2022;622405;Trabalhador no Cultivo de Flores e Folhagens de Corte
cboa_ocup_2022;622410;Trabalhador no Cultivo de Flores em Vaso
cboa_ocup_2022;622415;Trabalhador no Cultivo de Forracoes
cboa_ocup_2022;622420;Trabalhador no Cultivo de Mudas
cboa_ocup_2022;622425;Trabalhador no Cultivo de Plantas Ornamentais
cboa_ocup_2022;622505;Trabalhador no Cultivo de Arvores Frutiferas
cboa_ocup_2022;622510;Trabalhador no Cultivo de Especies Frutiferas Rasteiras
cboa_ocup_2022;622515;Trabalhador no Cultivo de Trepadeiras Frutiferas
cboa_ocup_2022;622605;Trabalhador da Cultura de Cacau
cboa_ocup_2022;622610;Trabalhador da Cultura de Cafe
cboa_ocup_2022;622615;Trabalhador da Cultura de Erva-Mate
cboa_ocup_2022;622620;Trabalhador da Cultura de Fumo
cboa_ocup_2022;622625;Trabalhador da Cultura de Guarana
cboa_ocup_2022;622705;Trabalhador na Cultura de Amendoim
cboa_ocup_2022;622710;Trabalhador na Cultura de Canola
cboa_ocup_2022;622715;Trabalhador na Cultura de Coco-Da-Baia
cboa_ocup_2022;622720;Trabalhador na Cultura de Dende
cboa_ocup_2022;622725;Trabalhador na Cultura de Mamona
cboa_ocup_2022;622730;Trabalhador na Cultura de Soja
cboa_ocup_2022;622735;Trabalhador na Cultura do Girassol
cboa_ocup_2022;622740;Trabalhador na Cultura do Linho
cboa_ocup_2022;622805;Trabalhador da Cultura de Especiarias
cboa_ocup_2022;622810;Trabalhador da Cultura de Plantas Aromaticas e Medicinais
cboa_ocup_2022;623005;Adestrador de Animais
cboa_ocup_2022;623010;Inseminador
cboa_ocup_2022;623015;Trabalhador de Pecuaria Polivalente
cboa_ocup_2022;623020;Tratador de Animais
cboa_ocup_2022;623025;Casqueador de Animais
cboa_ocup_2022;623030;Ferrador de Animais
cboa_ocup_2022;623105;Trabalhador da Pecuaria (Asininos e Muares)
cboa_ocup_2022;623110;Trabalhador da Pecuaria (Bovinos Corte)
cboa_ocup_2022;623115;Trabalhador da Pecuaria (Bovinos Leite)
cboa_ocup_2022;623120;Trabalhador da Pecuaria (Bubalinos)
cboa_ocup_2022;623125;Trabalhador da Pecuaria (Equinos)
cboa_ocup_2022;623205;Trabalhador da Caprinocultura
cboa_ocup_2022;623210;Trabalhador da Ovinocultura
cboa_ocup_2022;623215;Trabalhador da Suinocultura
cboa_ocup_2022;623305;Trabalhador da Avicultura de Corte
cboa_ocup_2022;623310;Trabalhador da Avicultura de Postura
cboa_ocup_2022;623315;Operador de Incubadora
cboa_ocup_2022;623320;Trabalhador da Cunicultura
cboa_ocup_2022;623325;Sexador
cboa_ocup_2022;623405;Trabalhador em Criatorios de Animais Produtores de Veneno
cboa_ocup_2022;623410;Trabalhador na Apicultura
cboa_ocup_2022;623415;Trabalhador na Minhocultura
cboa_ocup_2022;623420;Trabalhador na Sericicultura
cboa_ocup_2022;630105;Supervisor da Aquicultura
cboa_ocup_2022;630110;Supervisor da Area Florestal
cboa_ocup_2022;631005;Catador de Caranguejos e Siris
cboa_ocup_2022;631010;Catador de Mariscos
cboa_ocup_2022;631015;Pescador Artesanal de Lagostas
cboa_ocup_2022;631020;Pescador Artesanal de Peixes e Camaroes
cboa_ocup_2022;631105;Pescador Artesanal de Agua Doce
cboa_ocup_2022;631205;Pescador Industrial
cboa_ocup_2022;631210;Pescador Profissional
cboa_ocup_2022;631305;Criador de Camaroes
cboa_ocup_2022;631310;Criador de Jacares
cboa_ocup_2022;631315;Criador de Mexilhoes
cboa_ocup_2022;631320;Criador de Ostras
cboa_ocup_2022;631325;Criador de Peixes
cboa_ocup_2022;631330;Criador de Quelonios
cboa_ocup_2022;631335;Criador de Ras
cboa_ocup_2022;631405;Gelador Industrial
cboa_ocup_2022;631410;Gelador Profissional
cboa_ocup_2022;631415;Proeiro
cboa_ocup_2022;631420;Redeiro (Pesca)
cboa_ocup_2022;632005;Guia Florestal
cboa_ocup_2022;632010;Raizeiro
cboa_ocup_2022;632015;Viveirista Florestal
cboa_ocup_2022;632105;Classificador de Toras
cboa_ocup_2022;632110;Cubador de Madeira
cboa_ocup_2022;632115;Identificador Florestal
cboa_ocup_2022;632120;Operador de Motosserra
cboa_ocup_2022;632125;Trabalhador de Extracao Florestal, em Geral
cboa_ocup_2022;632205;Seringueiro
cboa_ocup_2022;632210;Trabalhador da Exploracao de Especies Produtoras de Gomas nao Elasticas
cboa_ocup_2022;632215;Trabalhador da Exploracao de Resinas
cboa_ocup_2022;632305;Trabalhador da Exploracao de Andiroba
cboa_ocup_2022;632310;Trabalhador da Exploracao de Babacu
cboa_ocup_2022;632315;Trabalhador da Exploracao de Bacaba
cboa_ocup_2022;632320;Trabalhador da Exploracao de Buriti
cboa_ocup_2022;632325;Trabalhador da Exploracao de Carnauba
cboa_ocup_2022;632330;Trabalhador da Exploracao de Coco-Da-Praia
cboa_ocup_2022;632335;Trabalhador da Exploracao de Copaiba
cboa_ocup_2022;632340;Trabalhador da Exploracao de Malva (Paina)
cboa_ocup_2022;632345;Trabalhador da Exploracao de Murumuru
cboa_ocup_2022;632350;Trabalhador da Exploracao de Oiticica
cboa_ocup_2022;632355;Trabalhador da Exploracao de Ouricuri
cboa_ocup_2022;632360;Trabalhador da Exploracao de Pequi
cboa_ocup_2022;632365;Trabalhador da Exploracao de Piacava
cboa_ocup_2022;632370;Trabalhador da Exploracao de Tucum
cboa_ocup_2022;632405;Trabalhador da Exploracao de Acai
cboa_ocup_2022;632410;Trabalhador da Exploracao de Castanha
cboa_ocup_2022;632415;Trabalhador da Exploracao de Pinhao
cboa_ocup_2022;632420;Trabalhador da Exploracao de Pupunha
cboa_ocup_2022;632505;Trabalhador da Exploracao de Arvores e Arbustos Produtores de Substancias Aromat., Medic. e Toxicas
cboa_ocup_2022;632510;Trabalhador da Exploracao de Cipos Produtores de Substancias Aromaticas, Medicinais e Toxicas
cboa_ocup_2022;632515;Trabalhador da Exploracao de Madeiras Tanantes
cboa_ocup_2022;632520;Trabalhador da Exploracao de Raizes Produtoras de Substancias Aromaticas, Medicinais e Toxicas
cboa_ocup_2022;632525;Trabalhador da Extracao de Substancias Aromaticas, Medicinais e Toxicas, em Geral
cboa_ocup_2022;632605;Carvoeiro
cboa_ocup_2022;632610;Carbonizador
cboa_ocup_2022;632615;Ajudante de Carvoaria
cboa_ocup_2022;641005;Operador de Colheitadeira
cboa_ocup_2022;641010;Operador de Maquinas de Beneficiamento de Produtos Agricolas
cboa_ocup_2022;641015;Tratorista Agricola
cboa_ocup_2022;642005;Operador de Colhedor Florestal
cboa_ocup_2022;642010;Operador de Maquinas Florestais Estaticas
cboa_ocup_2022;642015;Operador de Trator Florestal
cboa_ocup_2022;643005;Trabalhador na Operacao de Sistema de Irrigacao Localizada (Microaspersao e Gotejamento)
cboa_ocup_2022;643010;Trabalhador na Operacao de Sistema de Irrigacao por Aspersao (Pivo Central)
cboa_ocup_2022;643015;Trabalhador na Operacao de Sistemas Convencionais de Irrigacao por Aspersao
cboa_ocup_2022;643020;Trabalhador na Operacao de Sistemas de Irrigacao e Aspersao (Alto Propelido)
cboa_ocup_2022;643025;Trabalhador na Operacao de Sistemas de Irrigacao por Superficie e Drenagem
cboa_ocup_2022;710105;Supervisor de Apoio Operacional na Mineracao
cboa_ocup_2022;710110;Supervisor de Extracao de Sal
cboa_ocup_2022;710115;Supervisor de Perfuracao e Desmonte
cboa_ocup_2022;710120;Supervisor de Producao na Mineracao
cboa_ocup_2022;710125;Supervisor de Transporte na Mineracao
